station_order,global_order,timestamp,route_info,date
29,30,46580.0,1/00720,1
1,31,43030.0,1/00720,1
2,31,43272.0,1/00720,1
3,31,43462.0,1/00720,1
4,31,43594.0,1/00720,1
5,31,43810.0,1/00720,1
6,31,43956.0,1/00720,1
7,31,44126.0,1/00720,1
8,31,44203.0,1/00720,1
9,31,44336.0,1/00720,1
10,31,44537.0,1/00720,1
11,31,44661.0,1/00720,1
12,31,44801.0,1/00720,1
13,31,44888.0,1/00720,1
14,31,45131.0,1/00720,1
15,31,45320.0,1/00720,1
16,31,45509.0,1/00720,1
17,31,45635.0,1/00720,1
18,31,45728.0,1/00720,1
19,31,45888.0,1/00720,1
20,31,46245.0,1/00720,1
21,31,46361.0,1/00720,1
22,31,46511.0,1/00720,1
23,31,46630.0,1/00720,1
24,31,46749.0,1/00720,1
25,31,46859.0,1/00720,1
26,31,46934.0,1/00720,1
27,31,47039.0,1/00720,1
28,31,47132.0,1/00720,1
29,31,47255.0,1/00720,1
1,32,43871.0,1/00720,1
2,32,44020.0,1/00720,1
3,32,44149.0,1/00720,1
4,32,44260.0,1/00720,1
5,32,44463.0,1/00720,1
6,32,44624.0,1/00720,1
7,32,44776.0,1/00720,1
8,32,44864.0,1/00720,1
9,32,45024.0,1/00720,1
10,32,45200.0,1/00720,1
11,32,45339.0,1/00720,1
12,32,45481.0,1/00720,1
13,32,45554.0,1/00720,1
14,32,45748.0,1/00720,1
15,32,45967.0,1/00720,1
16,32,46095.0,1/00720,1
17,32,46225.0,1/00720,1
18,32,46410.0,1/00720,1
19,32,46511.0,1/00720,1
20,32,46902.0,1/00720,1
21,32,47034.0,1/00720,1
22,32,47197.0,1/00720,1
23,32,47338.0,1/00720,1
24,32,47481.0,1/00720,1
25,32,47624.0,1/00720,1
26,32,47695.0,1/00720,1
27,32,47787.0,1/00720,1
28,32,47904.0,1/00720,1
29,32,48029.0,1/00720,1
1,33,44536.0,1/00720,1
2,33,44788.0,1/00720,1
3,33,45049.0,1/00720,1
4,33,45186.0,1/00720,1
5,33,45468.0,1/00720,1
6,33,45700.0,1/00720,1
7,33,45840.0,1/00720,1
8,33,45934.0,1/00720,1
9,33,46131.0,1/00720,1
10,33,46381.0,1/00720,1
11,33,46505.0,1/00720,1
12,33,46629.0,1/00720,1
13,33,46722.0,1/00720,1
14,33,46956.0,1/00720,1
15,33,47161.0,1/00720,1
16,33,47292.0,1/00720,1
17,33,47424.0,1/00720,1
18,33,47575.0,1/00720,1
19,33,47722.0,1/00720,1
20,33,47956.0,1/00720,1
21,33,48026.0,1/00720,1
22,33,48163.0,1/00720,1
23,33,48307.0,1/00720,1
24,33,48449.0,1/00720,1
25,33,48624.0,1/00720,1
26,33,48822.0,1/00720,1
27,33,48913.0,1/00720,1
28,33,48986.0,1/00720,1
29,33,49093.0,1/00720,1
1,34,45218.0,1/00720,1
2,34,45464.0,1/00720,1
3,34,45712.0,1/00720,1
4,34,45859.0,1/00720,1
5,34,46137.0,1/00720,1
6,34,46377.0,1/00720,1
7,34,46589.0,1/00720,1
8,34,46677.0,1/00720,1
9,34,46909.0,1/00720,1
10,34,47063.0,1/00720,1
11,34,47180.0,1/00720,1
12,34,47326.0,1/00720,1
13,34,47411.0,1/00720,1
14,34,47724.0,1/00720,1
15,34,47909.0,1/00720,1
16,34,48021.0,1/00720,1
17,34,48151.0,1/00720,1
18,34,48303.0,1/00720,1
19,34,48447.0,1/00720,1
20,34,48784.0,1/00720,1
21,34,48904.0,1/00720,1
22,34,48992.0,1/00720,1
23,34,49133.0,1/00720,1
24,34,49235.0,1/00720,1
25,34,49306.0,1/00720,1
26,34,49468.0,1/00720,1
27,34,49586.0,1/00720,1
28,34,49660.0,1/00720,1
29,34,49790.0,1/00720,1
1,35,46038.0,1/00720,1
2,35,46163.0,1/00720,1
3,35,46285.0,1/00720,1
4,35,46399.0,1/00720,1
5,35,46657.0,1/00720,1
6,35,46825.0,1/00720,1
7,35,46927.0,1/00720,1
8,35,47029.0,1/00720,1
9,35,47230.0,1/00720,1
10,35,47413.0,1/00720,1
11,35,47639.0,1/00720,1
12,35,47782.0,1/00720,1
13,35,47866.0,1/00720,1
14,35,48042.0,1/00720,1
15,35,48244.0,1/00720,1
16,35,48344.0,1/00720,1
17,35,48505.0,1/00720,1
18,35,48653.0,1/00720,1
19,35,48819.0,1/00720,1
20,35,49080.0,1/00720,1
21,35,49211.0,1/00720,1
22,35,49282.0,1/00720,1
23,35,49428.0,1/00720,1
24,35,49559.0,1/00720,1
25,35,49739.0,1/00720,1
26,35,49812.0,1/00720,1
27,35,49953.0,1/00720,1
28,35,50034.0,1/00720,1
29,35,50175.0,1/00720,1
1,36,46724.0,1/00720,1
2,36,46911.0,1/00720,1
3,36,47115.0,1/00720,1
4,36,47319.0,1/00720,1
5,36,47574.0,1/00720,1
6,36,47753.0,1/00720,1
7,36,47881.0,1/00720,1
8,36,48000.0,1/00720,1
9,36,48197.0,1/00720,1
10,36,48406.0,1/00720,1
11,36,48524.0,1/00720,1
12,36,48669.0,1/00720,1
13,36,48751.0,1/00720,1
14,36,49095.0,1/00720,1
15,36,49420.0,1/00720,1
16,36,49538.0,1/00720,1
17,36,49712.0,1/00720,1
18,36,49797.0,1/00720,1
19,36,49915.0,1/00720,1
20,36,50206.0,1/00720,1
21,36,50260.0,1/00720,1
22,36,50374.0,1/00720,1
23,36,50520.0,1/00720,1
24,36,50639.0,1/00720,1
25,36,50705.0,1/00720,1
26,36,50875.0,1/00720,1
27,36,51005.0,1/00720,1
28,36,51070.0,1/00720,1
29,36,51236.0,1/00720,1
1,37,47554.0,1/00720,1
2,37,47709.0,1/00720,1
3,37,47875.0,1/00720,1
4,37,47976.0,1/00720,1
5,37,48207.0,1/00720,1
6,37,48295.0,1/00720,1
7,37,48425.0,1/00720,1
8,37,48496.0,1/00720,1
9,37,48692.0,1/00720,1
10,37,48907.0,1/00720,1
11,37,49028.0,1/00720,1
12,37,49181.0,1/00720,1
13,37,49287.0,1/00720,1
14,37,49563.0,1/00720,1
15,37,49872.0,1/00720,1
16,37,49986.0,1/00720,1
17,37,50179.0,1/00720,1
18,37,50277.0,1/00720,1
19,37,50403.0,1/00720,1
20,37,50747.0,1/00720,1
21,37,50878.0,1/00720,1
22,37,50952.0,1/00720,1
23,37,51078.0,1/00720,1
24,37,51260.0,1/00720,1
25,37,51329.0,1/00720,1
26,37,51515.0,1/00720,1
27,37,51668.0,1/00720,1
28,37,51738.0,1/00720,1
29,37,51885.0,1/00720,1
1,38,48514.0,1/00720,1
2,38,48658.0,1/00720,1
3,38,48797.0,1/00720,1
4,38,48912.0,1/00720,1
5,38,49143.0,1/00720,1
6,38,49235.0,1/00720,1
7,38,49381.0,1/00720,1
8,38,49531.0,1/00720,1
9,38,49682.0,1/00720,1
10,38,49925.0,1/00720,1
11,38,50055.0,1/00720,1
12,38,50221.0,1/00720,1
13,38,50320.0,1/00720,1
14,38,50486.0,1/00720,1
15,38,50765.0,1/00720,1
16,38,50907.0,1/00720,1
17,38,51049.0,1/00720,1
18,38,51216.0,1/00720,1
19,38,51351.0,1/00720,1
20,38,51734.0,1/00720,1
21,38,51826.0,1/00720,1
22,38,51901.0,1/00720,1
23,38,52060.0,1/00720,1
24,38,52161.0,1/00720,1
25,38,52262.0,1/00720,1
26,38,52439.0,1/00720,1
27,38,52530.0,1/00720,1
28,38,52603.0,1/00720,1
29,38,52739.0,1/00720,1
1,39,49350.0,1/00720,1
2,39,49591.0,1/00720,1
3,39,49833.0,1/00720,1
4,39,49969.0,1/00720,1
5,39,50200.0,1/00720,1
6,39,50302.0,1/00720,1
7,39,50453.0,1/00720,1
8,39,50548.0,1/00720,1
9,39,50690.0,1/00720,1
10,39,50811.0,1/00720,1
11,39,50947.0,1/00720,1
12,39,51096.0,1/00720,1
13,39,51189.0,1/00720,1
14,39,51553.0,1/00720,1
15,39,51728.0,1/00720,1
16,39,51820.0,1/00720,1
17,39,51980.0,1/00720,1
18,39,52095.0,1/00720,1
19,39,52191.0,1/00720,1
20,39,52546.0,1/00720,1
21,39,52619.0,1/00720,1
22,39,52733.0,1/00720,1
23,39,52883.0,1/00720,1
24,39,52983.0,1/00720,1
25,39,53063.0,1/00720,1
26,39,53226.0,1/00720,1
27,39,53389.0,1/00720,1
28,39,53460.0,1/00720,1
29,39,53584.0,1/00720,1
1,40,50380.0,1/00720,1
2,40,50535.0,1/00720,1
3,40,50673.0,1/00720,1
4,40,50794.0,1/00720,1
5,40,51027.0,1/00720,1
6,40,51248.0,1/00720,1
7,40,51466.0,1/00720,1
8,40,51553.0,1/00720,1
9,40,51765.0,1/00720,1
10,40,51875.0,1/00720,1
11,40,52001.0,1/00720,1
12,40,52140.0,1/00720,1
13,40,52215.0,1/00720,1
14,40,52477.0,1/00720,1
15,40,52733.0,1/00720,1
16,40,52854.0,1/00720,1
17,40,52967.0,1/00720,1
18,40,53121.0,1/00720,1
19,40,53276.0,1/00720,1
20,40,53495.0,1/00720,1
21,40,53715.0,1/00720,1
22,40,53859.0,1/00720,1
23,40,53977.0,1/00720,1
24,40,54096.0,1/00720,1
25,40,54165.0,1/00720,1
26,40,54333.0,1/00720,1
27,40,54455.0,1/00720,1
28,40,54533.0,1/00720,1
29,40,54639.0,1/00720,1
1,41,51025.0,1/00720,1
2,41,51227.0,1/00720,1
3,41,51424.0,1/00720,1
4,41,51548.0,1/00720,1
5,41,51784.0,1/00720,1
6,41,51920.0,1/00720,1
7,41,52057.0,1/00720,1
8,41,52147.0,1/00720,1
9,41,52353.0,1/00720,1
10,41,52564.0,1/00720,1
11,41,52694.0,1/00720,1
12,41,52849.0,1/00720,1
13,41,52935.0,1/00720,1
14,41,53101.0,1/00720,1
15,41,53363.0,1/00720,1
16,41,53465.0,1/00720,1
17,41,53586.0,1/00720,1
18,41,53745.0,1/00720,1
19,41,53846.0,1/00720,1
20,41,54174.0,1/00720,1
21,41,54292.0,1/00720,1
22,41,54412.0,1/00720,1
23,41,54573.0,1/00720,1
24,41,54763.0,1/00720,1
25,41,54919.0,1/00720,1
26,41,54992.0,1/00720,1
27,41,55124.0,1/00720,1
28,41,55192.0,1/00720,1
29,41,55315.0,1/00720,1
1,42,51874.0,1/00720,1
2,42,52040.0,1/00720,1
3,42,52208.0,1/00720,1
4,42,52329.0,1/00720,1
5,42,52566.0,1/00720,1
6,42,52720.0,1/00720,1
7,42,52840.0,1/00720,1
8,42,52944.0,1/00720,1
9,42,53147.0,1/00720,1
10,42,53433.0,1/00720,1
11,42,53562.0,1/00720,1
12,42,53707.0,1/00720,1
13,42,53792.0,1/00720,1
14,42,54022.0,1/00720,1
15,42,54236.0,1/00720,1
16,42,54348.0,1/00720,1
17,42,54517.0,1/00720,1
18,42,54685.0,1/00720,1
19,42,54805.0,1/00720,1
20,42,55159.0,1/00720,1
21,42,55282.0,1/00720,1
22,42,55396.0,1/00720,1
23,42,55551.0,1/00720,1
24,42,55728.0,1/00720,1
25,42,55861.0,1/00720,1
26,42,55935.0,1/00720,1
27,42,56083.0,1/00720,1
28,42,56170.0,1/00720,1
29,42,56261.0,1/00720,1
1,43,52434.0,1/00720,1
2,43,52640.0,1/00720,1
3,43,52842.0,1/00720,1
4,43,52964.0,1/00720,1
5,43,53221.0,1/00720,1
6,43,53317.0,1/00720,1
7,43,53429.0,1/00720,1
8,43,53543.0,1/00720,1
9,43,53765.0,1/00720,1
10,43,53973.0,1/00720,1
11,43,54087.0,1/00720,1
12,43,54238.0,1/00720,1
13,43,54346.0,1/00720,1
14,43,54635.0,1/00720,1
15,43,54831.0,1/00720,1
16,43,54959.0,1/00720,1
17,43,55105.0,1/00720,1
18,43,55213.0,1/00720,1
19,43,55342.0,1/00720,1
20,43,55696.0,1/00720,1
21,43,55779.0,1/00720,1
22,43,55953.0,1/00720,1
23,43,56108.0,1/00720,1
24,43,56281.0,1/00720,1
25,43,56356.0,1/00720,1
26,43,56424.0,1/00720,1
27,43,56565.0,1/00720,1
28,43,56642.0,1/00720,1
29,43,56833.0,1/00720,1
1,44,53181.0,1/00720,1
2,44,53342.0,1/00720,1
3,44,53500.0,1/00720,1
4,44,53612.0,1/00720,1
5,44,53859.0,1/00720,1
6,44,53967.0,1/00720,1
7,44,54091.0,1/00720,1
8,44,54216.0,1/00720,1
9,44,54430.0,1/00720,1
10,44,54684.0,1/00720,1
11,44,54810.0,1/00720,1
12,44,54942.0,1/00720,1
13,44,55016.0,1/00720,1
14,44,55264.0,1/00720,1
15,44,55433.0,1/00720,1
16,44,55552.0,1/00720,1
17,44,55702.0,1/00720,1
18,44,55841.0,1/00720,1
19,44,56023.0,1/00720,1
20,44,56331.0,1/00720,1
21,44,56390.0,1/00720,1
22,44,56511.0,1/00720,1
23,44,56667.0,1/00720,1
24,44,56830.0,1/00720,1
25,44,56889.0,1/00720,1
26,44,57076.0,1/00720,1
27,44,57229.0,1/00720,1
28,44,57290.0,1/00720,1
29,44,57403.0,1/00720,1
1,45,54332.0,1/00720,1
2,45,54394.0,1/00720,1
3,45,54456.0,1/00720,1
4,45,54518.0,1/00720,1
5,45,54791.0,1/00720,1
6,45,55030.0,1/00720,1
7,45,55161.0,1/00720,1
8,45,55276.0,1/00720,1
9,45,55522.0,1/00720,1
10,45,55765.0,1/00720,1
11,45,55886.0,1/00720,1
12,45,56031.0,1/00720,1
13,45,56120.0,1/00720,1
14,45,56371.0,1/00720,1
15,45,56652.0,1/00720,1
16,45,56777.0,1/00720,1
17,45,56899.0,1/00720,1
18,45,57101.0,1/00720,1
19,45,57269.0,1/00720,1
20,45,57609.0,1/00720,1
21,45,57676.0,1/00720,1
22,45,57774.0,1/00720,1
23,45,57934.0,1/00720,1
24,45,58078.0,1/00720,1
25,45,58250.0,1/00720,1
26,45,58461.0,1/00720,1
27,45,58579.0,1/00720,1
28,45,58667.0,1/00720,1
29,45,58826.0,1/00720,1
1,46,54984.0,1/00720,1
2,46,55144.0,1/00720,1
3,46,55295.0,1/00720,1
4,46,55415.0,1/00720,1
5,46,55683.0,1/00720,1
6,46,55851.0,1/00720,1
7,46,56066.0,1/00720,1
8,46,56168.0,1/00720,1
9,46,56321.0,1/00720,1
10,46,56505.0,1/00720,1
11,46,56617.0,1/00720,1
12,46,56751.0,1/00720,1
13,46,56844.0,1/00720,1
14,46,57154.0,1/00720,1
15,46,57446.0,1/00720,1
16,46,57577.0,1/00720,1
17,46,57744.0,1/00720,1
18,46,57843.0,1/00720,1
19,46,57971.0,1/00720,1
20,46,58453.0,1/00720,1
21,46,58591.0,1/00720,1
22,46,58758.0,1/00720,1
23,46,58916.0,1/00720,1
24,46,59053.0,1/00720,1
25,46,59192.0,1/00720,1
26,46,59331.0,1/00720,1
27,46,59443.0,1/00720,1
28,46,59505.0,1/00720,1
29,46,59676.0,1/00720,1
1,47,55807.0,1/00720,1
2,47,55993.0,1/00720,1
3,47,56187.0,1/00720,1
4,47,56358.0,1/00720,1
5,47,56529.0,1/00720,1
6,47,56680.0,1/00720,1
7,47,56874.0,1/00720,1
8,47,56964.0,1/00720,1
9,47,57144.0,1/00720,1
10,47,57434.0,1/00720,1
11,47,57552.0,1/00720,1
12,47,57712.0,1/00720,1
13,47,57797.0,1/00720,1
14,47,58103.0,1/00720,1
15,47,58255.0,1/00720,1
16,47,58360.0,1/00720,1
17,47,58464.0,1/00720,1
18,47,58577.0,1/00720,1
19,47,58677.0,1/00720,1
20,47,58943.0,1/00720,1
21,47,59060.0,1/00720,1
22,47,59177.0,1/00720,1
23,47,59329.0,1/00720,1
24,47,59512.0,1/00720,1
25,47,59646.0,1/00720,1
26,47,59849.0,1/00720,1
27,47,59943.0,1/00720,1
28,47,60017.0,1/00720,1
29,47,60141.0,1/00720,1
1,48,56685.0,1/00720,1
2,48,56928.0,1/00720,1
3,48,57095.0,1/00720,1
4,48,57227.0,1/00720,1
5,48,57414.0,1/00720,1
6,48,57502.0,1/00720,1
7,48,57645.0,1/00720,1
8,48,57732.0,1/00720,1
9,48,57871.0,1/00720,1
10,48,58165.0,1/00720,1
11,48,58283.0,1/00720,1
12,48,58439.0,1/00720,1
13,48,58522.0,1/00720,1
14,48,58739.0,1/00720,1
15,48,59005.0,1/00720,1
16,48,59141.0,1/00720,1
17,48,59267.0,1/00720,1
18,48,59405.0,1/00720,1
19,48,59489.0,1/00720,1
20,48,59733.0,1/00720,1
21,48,59846.0,1/00720,1
22,48,60014.0,1/00720,1
23,48,60163.0,1/00720,1
24,48,60317.0,1/00720,1
25,48,60498.0,1/00720,1
26,48,60586.0,1/00720,1
27,48,60689.0,1/00720,1
28,48,60754.0,1/00720,1
29,48,60854.0,1/00720,1
1,1,23346.0,1/00720,2
2,1,23491.0,1/00720,2
3,1,23720.0,1/00720,2
4,1,23841.0,1/00720,2
5,1,24061.0,1/00720,2
6,1,24273.0,1/00720,2
7,1,24377.0,1/00720,2
8,1,24497.0,1/00720,2
9,1,24701.0,1/00720,2
10,1,24974.0,1/00720,2
11,1,25129.0,1/00720,2
12,1,25279.0,1/00720,2
13,1,25377.0,1/00720,2
14,1,25552.0,1/00720,2
15,1,25731.0,1/00720,2
16,1,25809.0,1/00720,2
17,1,25954.0,1/00720,2
18,1,26113.0,1/00720,2
19,1,26209.0,1/00720,2
20,1,26582.0,1/00720,2
21,1,26691.0,1/00720,2
22,1,26837.0,1/00720,2
23,1,26969.0,1/00720,2
24,1,27068.0,1/00720,2
25,1,27149.0,1/00720,2
26,1,27338.0,1/00720,2
27,1,27456.0,1/00720,2
28,1,27575.0,1/00720,2
29,1,27904.0,1/00720,2
1,2,24188.0,1/00720,2
2,2,24357.0,1/00720,2
3,2,24599.0,1/00720,2
4,2,24712.0,1/00720,2
5,2,24908.0,1/00720,2
6,2,25021.0,1/00720,2
7,2,25197.0,1/00720,2
8,2,25274.0,1/00720,2
9,2,25489.0,1/00720,2
10,2,25774.0,1/00720,2
11,2,25988.0,1/00720,2
12,2,26126.0,1/00720,2
13,2,26204.0,1/00720,2
14,2,26323.0,1/00720,2
15,2,26478.0,1/00720,2
16,2,26545.0,1/00720,2
17,2,26657.0,1/00720,2
18,2,26797.0,1/00720,2
19,2,26876.0,1/00720,2
20,2,27197.0,1/00720,2
21,2,27259.0,1/00720,2
22,2,27557.0,1/00720,2
23,2,27752.0,1/00720,2
24,2,27870.0,1/00720,2
25,2,27981.0,1/00720,2
26,2,28201.0,1/00720,2
27,2,28347.0,1/00720,2
28,2,28416.0,1/00720,2
29,2,28733.0,1/00720,2
1,3,25187.0,1/00720,2
2,3,25356.0,1/00720,2
3,3,25570.0,1/00720,2
4,3,25684.0,1/00720,2
5,3,25937.0,1/00720,2
6,3,26094.0,1/00720,2
7,3,26268.0,1/00720,2
8,3,26389.0,1/00720,2
9,3,26533.0,1/00720,2
10,3,26745.0,1/00720,2
11,3,26905.0,1/00720,2
12,3,27054.0,1/00720,2
13,3,27134.0,1/00720,2
14,3,27489.0,1/00720,2
15,3,27701.0,1/00720,2
16,3,27851.0,1/00720,2
17,3,28010.0,1/00720,2
18,3,28129.0,1/00720,2
19,3,28321.0,1/00720,2
20,3,28637.0,1/00720,2
21,3,28823.0,1/00720,2
22,3,29009.0,1/00720,2
23,3,29193.0,1/00720,2
24,3,29448.0,1/00720,2
25,3,29593.0,1/00720,2
26,3,29780.0,1/00720,2
27,3,29887.0,1/00720,2
28,3,29965.0,1/00720,2
29,3,30178.0,1/00720,2
1,4,25648.0,1/00720,2
2,4,25775.0,1/00720,2
3,4,25945.0,1/00720,2
4,4,26104.0,1/00720,2
5,4,26389.0,1/00720,2
6,4,26486.0,1/00720,2
7,4,26620.0,1/00720,2
8,4,26727.0,1/00720,2
9,4,26967.0,1/00720,2
10,4,27171.0,1/00720,2
11,4,27376.0,1/00720,2
12,4,27533.0,1/00720,2
13,4,27625.0,1/00720,2
14,4,27993.0,1/00720,2
15,4,28224.0,1/00720,2
16,4,28400.0,1/00720,2
17,4,28532.0,1/00720,2
18,4,28764.0,1/00720,2
19,4,28856.0,1/00720,2
20,4,29161.0,1/00720,2
21,4,29301.0,1/00720,2
22,4,29542.0,1/00720,2
23,4,29731.0,1/00720,2
24,4,29920.0,1/00720,2
25,4,30116.0,1/00720,2
26,4,30306.0,1/00720,2
27,4,30418.0,1/00720,2
28,4,30531.0,1/00720,2
29,4,30654.0,1/00720,2
1,5,26079.0,1/00720,2
2,5,26258.0,1/00720,2
3,5,26406.0,1/00720,2
4,5,26533.0,1/00720,2
5,5,26738.0,1/00720,2
6,5,26934.0,1/00720,2
7,5,27127.0,1/00720,2
8,5,27233.0,1/00720,2
9,5,27447.0,1/00720,2
10,5,27655.0,1/00720,2
11,5,27798.0,1/00720,2
12,5,27957.0,1/00720,2
13,5,28111.0,1/00720,2
14,5,28343.0,1/00720,2
15,5,28619.0,1/00720,2
16,5,28764.0,1/00720,2
17,5,28938.0,1/00720,2
18,5,29075.0,1/00720,2
19,5,29246.0,1/00720,2
20,5,29646.0,1/00720,2
21,5,29751.0,1/00720,2
22,5,29901.0,1/00720,2
23,5,30078.0,1/00720,2
24,5,30238.0,1/00720,2
25,5,30305.0,1/00720,2
26,5,30519.0,1/00720,2
27,5,30669.0,1/00720,2
28,5,30835.0,1/00720,2
29,5,31001.0,1/00720,2
1,6,26574.0,1/00720,2
2,6,26749.0,1/00720,2
3,6,26969.0,1/00720,2
4,6,27092.0,1/00720,2
5,6,27332.0,1/00720,2
6,6,27429.0,1/00720,2
7,6,27640.0,1/00720,2
8,6,27712.0,1/00720,2
9,6,27917.0,1/00720,2
10,6,28269.0,1/00720,2
11,6,28432.0,1/00720,2
12,6,28614.0,1/00720,2
13,6,28885.0,1/00720,2
14,6,29283.0,1/00720,2
15,6,29683.0,1/00720,2
16,6,29837.0,1/00720,2
17,6,30030.0,1/00720,2
18,6,30352.0,1/00720,2
19,6,30566.0,1/00720,2
20,6,30781.0,1/00720,2
21,6,30877.0,1/00720,2
22,6,31162.0,1/00720,2
23,6,31341.0,1/00720,2
24,6,31492.0,1/00720,2
25,6,31676.0,1/00720,2
26,6,31745.0,1/00720,2
27,6,31900.0,1/00720,2
28,6,31962.0,1/00720,2
29,6,32216.0,1/00720,2
1,7,26858.0,1/00720,2
2,7,27010.0,1/00720,2
3,7,27231.0,1/00720,2
4,7,27352.0,1/00720,2
5,7,27564.0,1/00720,2
6,7,27705.0,1/00720,2
7,7,27803.0,1/00720,2
8,7,27890.0,1/00720,2
9,7,28074.0,1/00720,2
10,7,28490.0,1/00720,2
11,7,28653.0,1/00720,2
12,7,29027.0,1/00720,2
13,7,29262.0,1/00720,2
14,7,29509.0,1/00720,2
15,7,29944.0,1/00720,2
16,7,30214.0,1/00720,2
17,7,30406.0,1/00720,2
18,7,30745.0,1/00720,2
19,7,30972.0,1/00720,2
20,7,31386.0,1/00720,2
21,7,31522.0,1/00720,2
22,7,31897.0,1/00720,2
23,7,32083.0,1/00720,2
24,7,32286.0,1/00720,2
25,7,32371.0,1/00720,2
26,7,32588.0,1/00720,2
27,7,32671.0,1/00720,2
28,7,32749.0,1/00720,2
29,7,32878.0,1/00720,2
1,8,27179.0,1/00720,2
2,8,27344.0,1/00720,2
3,8,27523.0,1/00720,2
4,8,27659.0,1/00720,2
5,8,27863.0,1/00720,2
6,8,28087.0,1/00720,2
7,8,28207.0,1/00720,2
8,8,28300.0,1/00720,2
9,8,28543.0,1/00720,2
10,8,29093.0,1/00720,2
11,8,29290.0,1/00720,2
12,8,29569.0,1/00720,2
13,8,29849.0,1/00720,2
14,8,30300.0,1/00720,2
15,8,30515.0,1/00720,2
16,8,30733.0,1/00720,2
17,8,30888.0,1/00720,2
18,8,31200.0,1/00720,2
19,8,31369.0,1/00720,2
20,8,31700.0,1/00720,2
21,8,31830.0,1/00720,2
22,8,32060.0,1/00720,2
23,8,32249.0,1/00720,2
24,8,32434.0,1/00720,2
25,8,32536.0,1/00720,2
26,8,32630.0,1/00720,2
27,8,32765.0,1/00720,2
28,8,32826.0,1/00720,2
29,8,32959.0,1/00720,2
1,9,27677.0,1/00720,2
2,9,27832.0,1/00720,2
3,9,28005.0,1/00720,2
4,9,28142.0,1/00720,2
5,9,28478.0,1/00720,2
6,9,28688.0,1/00720,2
7,9,28862.0,1/00720,2
8,9,28956.0,1/00720,2
9,9,29262.0,1/00720,2
10,9,29950.0,1/00720,2
11,9,30153.0,1/00720,2
12,9,30391.0,1/00720,2
13,9,30530.0,1/00720,2
14,9,30915.0,1/00720,2
15,9,31311.0,1/00720,2
16,9,31649.0,1/00720,2
17,9,31840.0,1/00720,2
18,9,32323.0,1/00720,2
19,9,32421.0,1/00720,2
20,9,32806.0,1/00720,2
21,9,32941.0,1/00720,2
22,9,33141.0,1/00720,2
23,9,33327.0,1/00720,2
24,9,33531.0,1/00720,2
25,9,33596.0,1/00720,2
26,9,33796.0,1/00720,2
27,9,33891.0,1/00720,2
28,9,33987.0,1/00720,2
29,9,34097.0,1/00720,2
1,10,28102.0,1/00720,2
2,10,28271.0,1/00720,2
3,10,28392.0,1/00720,2
4,10,28542.0,1/00720,2
5,10,28860.0,1/00720,2
6,10,29132.0,1/00720,2
7,10,29369.0,1/00720,2
8,10,29474.0,1/00720,2
9,10,29720.0,1/00720,2
10,10,30378.0,1/00720,2
11,10,30602.0,1/00720,2
12,10,30878.0,1/00720,2
13,10,31044.0,1/00720,2
14,10,31525.0,1/00720,2
15,10,31920.0,1/00720,2
16,10,32213.0,1/00720,2
17,10,32441.0,1/00720,2
18,10,32977.0,1/00720,2
19,10,33104.0,1/00720,2
20,10,33520.0,1/00720,2
21,10,33623.0,1/00720,2
22,10,33700.0,1/00720,2
23,10,33830.0,1/00720,2
24,10,33960.0,1/00720,2
25,10,34091.0,1/00720,2
26,10,34286.0,1/00720,2
27,10,34410.0,1/00720,2
28,10,34485.0,1/00720,2
29,10,34681.0,1/00720,2
1,11,28337.0,1/00720,2
2,11,28520.0,1/00720,2
3,11,28694.0,1/00720,2
4,11,28863.0,1/00720,2
5,11,29174.0,1/00720,2
6,11,29434.0,1/00720,2
7,11,29636.0,1/00720,2
8,11,29738.0,1/00720,2
9,11,30068.0,1/00720,2
10,11,30570.0,1/00720,2
11,11,30764.0,1/00720,2
12,11,31049.0,1/00720,2
13,11,31242.0,1/00720,2
14,11,31540.0,1/00720,2
15,11,31937.0,1/00720,2
16,11,32229.0,1/00720,2
17,11,32595.0,1/00720,2
18,11,33105.0,1/00720,2
19,11,33343.0,1/00720,2
20,11,33582.0,1/00720,2
21,11,33821.0,1/00720,2
22,11,34041.0,1/00720,2
23,11,34226.0,1/00720,2
24,11,34333.0,1/00720,2
25,11,34415.0,1/00720,2
26,11,34614.0,1/00720,2
27,11,34778.0,1/00720,2
28,11,34852.0,1/00720,2
29,11,34929.0,1/00720,2
1,12,28709.0,1/00720,2
2,12,28837.0,1/00720,2
3,12,29113.0,1/00720,2
4,12,29269.0,1/00720,2
5,12,29585.0,1/00720,2
6,12,29738.0,1/00720,2
7,12,29914.0,1/00720,2
8,12,30130.0,1/00720,2
9,12,30346.0,1/00720,2
10,12,30768.0,1/00720,2
11,12,30915.0,1/00720,2
12,12,31105.0,1/00720,2
13,12,31311.0,1/00720,2
14,12,31752.0,1/00720,2
15,12,32193.0,1/00720,2
16,12,32532.0,1/00720,2
17,12,32664.0,1/00720,2
18,12,33253.0,1/00720,2
19,12,33350.0,1/00720,2
20,12,33851.0,1/00720,2
21,12,33927.0,1/00720,2
22,12,34047.0,1/00720,2
23,12,34233.0,1/00720,2
24,12,34337.0,1/00720,2
25,12,34422.0,1/00720,2
26,12,34620.0,1/00720,2
27,12,34781.0,1/00720,2
28,12,34864.0,1/00720,2
29,12,34946.0,1/00720,2
1,13,29343.0,1/00720,2
2,13,29493.0,1/00720,2
